episode_num,layer_num,quant_state,acc_state,reward,l1-bits,l2-bits,l3-bits,l4-bits,l5-bits,prob_2bits,prob_3bits,prob_4bits,prob_5bits,prob_8bits
257,4,0.45,0.6938666666666666,0.25250227974413914,4,2,4,5,3,0.048924945,0.09929294,0.34198838,0.3906493,0.11914453
258,0,0.925,0.0,0,5,8,8,8,8,0.036070913,0.09397281,0.3185196,0.430212,0.12122469
258,1,0.85,0.0,0,5,5,8,8,8,0.035556577,0.093753286,0.31916383,0.42992976,0.12159656
258,2,0.75,0.0,0,5,5,4,8,8,0.0199294,0.05872489,0.47475335,0.37306762,0.0735247
258,3,0.65,0.0,0,5,5,4,4,8,0.033698123,0.081651956,0.39954334,0.38767552,0.09743098
258,4,0.65,0.9312,0.4457989755491525,5,5,4,4,8,0.045933597,0.09739342,0.34442037,0.39506936,0.11718324
259,0,0.875,0.0,0,3,8,8,8,8,0.03581378,0.09370113,0.31943172,0.42989922,0.12115416
259,1,0.775,0.0,0,3,4,8,8,8,0.03644621,0.09490942,0.31921715,0.42654315,0.12288417
259,2,0.7,0.0,0,3,4,5,8,8,0.02043019,0.059092715,0.47509274,0.3708127,0.07457169
259,3,0.625,0.0,0,3,4,5,5,8,0.034552958,0.08197406,0.4004244,0.3845051,0.09854353
259,4,0.525,0.8810666666666669,0.4831123915611401,3,4,5,5,4,0.046658725,0.09743079,0.34594664,0.39234337,0.117620476
260,0,0.875,0.0,0,3,8,8,8,8,0.03556663,0.09339694,0.32040966,0.42963567,0.12099102
260,1,0.775,0.0,0,3,4,8,8,8,0.036196675,0.09461563,0.32030907,0.42620397,0.12267462
260,2,0.675,0.0,0,3,4,4,8,8,0.020295417,0.05868326,0.47714582,0.36957172,0.074303836
260,3,0.6,0.0,0,3,4,4,5,8,0.03484877,0.081844606,0.40168384,0.3826745,0.09894832
260,4,0.525,0.8757333333333335,0.47562625788474494,3,4,4,5,5,0.04737951,0.097418,0.34735382,0.38995224,0.11789643
261,0,1.0,0.0,0,8,8,8,8,8,0.03532013,0.09304892,0.3212746,0.42961997,0.12073632
261,1,1.0,0.0,0,8,8,8,8,8,0.033265498,0.09084158,0.32358035,0.43355137,0.11876123
261,2,0.925,0.0,0,8,8,5,8,8,0.01838403,0.055835437,0.48441753,0.37096104,0.070401914
261,3,0.825,0.0,0,8,8,5,4,8,0.030120356,0.07747586,0.40777782,0.39253175,0.09209415
261,4,0.75,0.9546666666666666,0.386227750499066,8,8,5,4,5,0.03998644,0.093042105,0.3520624,0.40263644,0.11227264
262,0,0.875,0.0,0,3,8,8,8,8,0.035085727,0.092696086,0.32219455,0.42980388,0.1202197
262,1,0.8,0.0,0,3,5,8,8,8,0.03570751,0.093941905,0.3223016,0.42621475,0.12183423
262,2,0.725,0.0,0,3,5,5,8,8,0.019794066,0.05752233,0.481272,0.36818948,0.07322216
262,3,0.65,0.0,0,3,5,5,5,8,0.033485666,0.080239415,0.4052359,0.38408035,0.096958734
262,4,0.575,0.9189333333333334,0.49340649300438705,3,5,5,5,5,0.04514703,0.095507495,0.35031176,0.3929189,0.116114885
263,0,0.925,0.0,0,5,8,8,8,8,0.034846634,0.09234196,0.32230076,0.43090513,0.1196055
263,1,0.825,0.0,0,5,4,8,8,8,0.034315914,0.092196435,0.32338974,0.43023428,0.11986367
263,2,0.75,0.0,0,5,4,5,8,8,0.01946822,0.05692563,0.4819242,0.36933783,0.07234415
263,3,0.675,0.0,0,5,4,5,5,8,0.03280114,0.07944861,0.40577343,0.38613296,0.095843844
263,4,0.525,0.8925333333333333,0.499155160688806,5,4,5,5,2,0.04405573,0.09454728,0.3507374,0.39563772,0.11502185
264,0,0.925,0.0,0,5,8,8,8,8,0.03470993,0.09202969,0.3221638,0.43209583,0.11900081
264,1,0.825,0.0,0,5,4,8,8,8,0.034176614,0.091894574,0.32334167,0.4313396,0.11924745
264,2,0.725,0.0,0,5,4,4,8,8,0.0194359,0.056699358,0.48066252,0.3712612,0.07194105
264,3,0.575,0.0,0,5,4,4,2,8,0.03326715,0.07951434,0.40431356,0.38686118,0.09604369
264,4,0.475,0.6997333333333332,0.25112049495198546,5,4,4,2,4,0.047640234,0.09608577,0.3493983,0.3901456,0.11673008
265,0,0.925,0.0,0,5,8,8,8,8,0.03458664,0.09188491,0.32163942,0.43327335,0.11861575
265,1,0.85,0.0,0,5,5,8,8,8,0.034054283,0.09174004,0.3228264,0.43252817,0.11885118
265,2,0.75,0.0,0,5,5,4,8,8,0.019187463,0.056329623,0.47953042,0.37376705,0.0711855
265,3,0.6,0.0,0,5,5,4,2,8,0.032686077,0.07892508,0.40367252,0.38964134,0.09507497
265,4,0.475,0.6911999999999999,0.2393267509023628,5,5,4,2,3,0.046648305,0.09535727,0.348875,0.3932114,0.11590801
266,0,0.9,0.0,0,4,8,8,8,8,0.03447188,0.09179348,0.32188895,0.43343127,0.11841441
266,1,0.8,0.0,0,4,4,8,8,8,0.03450631,0.09232984,0.32267356,0.4312126,0.119277656
266,2,0.725,0.0,0,4,4,5,8,8,0.019501392,0.056738205,0.47630286,0.37560368,0.07185381
266,3,0.65,0.0,0,4,4,5,5,8,0.033050366,0.07906317,0.40217227,0.39028034,0.09543395
266,4,0.525,0.9192,0.5361227825329551,4,4,5,5,3,0.04471194,0.09412591,0.34894568,0.3976295,0.11458694
267,0,0.9,0.0,0,4,8,8,8,8,0.034371447,0.09186214,0.32209516,0.43351594,0.11815536
267,1,0.9,0.0,0,4,8,8,8,8,0.034401774,0.0923997,0.32289994,0.4313179,0.11898069
267,2,0.8,0.0,0,4,8,4,8,8,0.01864994,0.055833023,0.4762153,0.37945512,0.06984659
267,3,0.725,0.0,0,4,8,4,5,8,0.03153443,0.07803557,0.4015243,0.39573887,0.0931668
267,4,0.65,0.9157333333333334,0.42867630802478907,4,8,4,5,5,0.042066377,0.09275827,0.3486612,0.40405545,0.11245877
268,0,0.9,0.0,0,4,8,8,8,8,0.034274615,0.091914676,0.3219713,0.43392923,0.11791025
268,1,0.825,0.0,0,4,5,8,8,8,0.03430133,0.09245139,0.3228006,0.43174383,0.11870285
268,2,0.725,0.0,0,4,5,4,8,8,0.019172067,0.05676364,0.47096434,0.38219997,0.07089997
268,3,0.625,0.0,0,4,5,4,4,8,0.03283618,0.0791408,0.39846835,0.39468548,0.094869256
268,4,0.55,0.9128,0.506285381615327,4,5,4,4,5,0.045427047,0.094748184,0.34625044,0.3989798,0.11459452
269,0,0.925,0.0,0,5,8,8,8,8,0.03415356,0.09185448,0.32203,0.43439522,0.1175667
269,1,0.85,0.0,0,5,5,8,8,8,0.03360986,0.09169342,0.32328597,0.43374944,0.11766121
269,2,0.75,0.0,0,5,5,4,8,8,0.018887544,0.056473654,0.46967113,0.38487422,0.07009346
269,3,0.75,0.0,0,5,5,4,8,8,0.032204706,0.07869108,0.39762503,0.39766735,0.093811795
269,4,0.65,0.9389333333333332,0.4542944938597212,5,5,4,8,4,0.041085426,0.09234316,0.34665236,0.4087749,0.1111441
270,0,0.925,0.0,0,5,8,8,8,8,0.03405596,0.0918071,0.32230142,0.43445286,0.117382646
270,1,0.925,0.0,0,5,8,8,8,8,0.03351056,0.09163993,0.32355127,0.43384728,0.117450915
270,2,0.825,0.0,0,5,8,4,8,8,0.018242974,0.05559809,0.47068098,0.38675502,0.06872293
270,3,0.75,0.0,0,5,8,4,5,8,0.030738521,0.0775633,0.3974387,0.40271476,0.09154472
270,4,0.65,0.9328,0.4475604225869269,5,8,4,5,4,0.0409792,0.092247,0.34616503,0.40967312,0.11093558
271,0,0.9,0.0,0,4,8,8,8,8,0.033968195,0.091748886,0.3227112,0.43431556,0.117256224
271,1,0.825,0.0,0,4,5,8,8,8,0.03398954,0.09227338,0.32351506,0.43224666,0.11797544
271,2,0.725,0.0,0,4,5,4,8,8,0.018922716,0.056535684,0.46721286,0.38716376,0.07016497
271,3,0.625,0.0,0,4,5,4,4,8,0.032459866,0.07876749,0.39604715,0.3986266,0.09409892
271,4,0.5,0.8712000000000001,0.4882970229857478,4,5,4,4,3,0.045068894,0.09444958,0.34465596,0.40202647,0.11379906
272,0,0.9,0.0,0,4,8,8,8,8,0.03390222,0.09186406,0.3232481,0.43381232,0.11717324
272,1,0.8,0.0,0,4,4,8,8,8,0.03392282,0.09238871,0.32401875,0.43179676,0.11787292
272,2,0.725,0.0,0,4,4,5,8,8,0.019071843,0.056826882,0.46674028,0.3869612,0.07039984
272,3,0.65,0.0,0,4,4,5,5,8,0.03236303,0.07881893,0.39618903,0.39870736,0.09392169
272,4,0.5,0.8581333333333333,0.4691315299558572,4,4,5,5,2,0.044096414,0.09411485,0.3449306,0.403751,0.11310714
273,0,0.875,0.0,0,3,8,8,8,8,0.033913042,0.09198511,0.32357636,0.4334512,0.117074266
273,1,0.8,0.0,0,3,5,8,8,8,0.034509458,0.093201846,0.32381895,0.43003365,0.118436106
273,2,0.7,0.0,0,3,5,4,8,8,0.019077752,0.056894913,0.46606067,0.38772097,0.07024573
273,3,0.6,0.0,0,3,5,4,4,8,0.032870892,0.07923333,0.39532056,0.39811343,0.09446183
273,4,0.5,0.8250666666666667,0.4204555492104745,3,5,4,4,4,0.045969322,0.09523055,0.34410298,0.400649,0.114048086
274,0,0.9,0.0,0,4,8,8,8,8,0.033909723,0.0919776,0.3243046,0.43285158,0.11695647
274,1,0.75,0.0,0,4,2,8,8,8,0.033929966,0.092511386,0.32505554,0.4308857,0.11761742
274,2,0.675,0.0,0,4,2,5,8,8,0.019529467,0.057554573,0.464905,0.38719186,0.07081902
274,3,0.6,0.0,0,4,2,5,5,8,0.0333202,0.0794992,0.39529958,0.39690697,0.094974026
274,4,0.525,0.7338666666666667,0.277105175231691,4,2,5,5,5,0.046015494,0.09528389,0.3443431,0.40046117,0.11389642
275,0,0.925,0.0,0,5,8,8,8,8,0.03381814,0.09199408,0.32459307,0.43267524,0.11691951
275,1,0.85,0.0,0,5,5,8,8,8,0.0332646,0.091835685,0.32587487,0.4321513,0.11687349
275,2,0.75,0.0,0,5,5,4,8,8,0.01861348,0.056256082,0.46838376,0.38766032,0.069086395
275,3,0.75,0.0,0,5,5,4,8,8,0.031849287,0.07855758,0.3967871,0.39997277,0.09283319
275,4,0.625,0.9112,0.44333958811543855,5,5,4,8,3,0.04088195,0.09251474,0.34631097,0.4100732,0.11021919
276,0,0.9,0.0,0,4,8,8,8,8,0.033769183,0.09219597,0.324779,0.43218362,0.117072195
276,1,0.75,0.0,0,4,2,8,8,8,0.03378108,0.09273683,0.3256211,0.43018228,0.11767867
276,2,0.6,0.0,0,4,2,2,8,8,0.019497314,0.057635162,0.4660808,0.3860054,0.070781395
276,3,0.525,0.0,0,4,2,2,5,8,0.03474676,0.08061241,0.3946794,0.39292443,0.09703691
276,4,0.45,0.42346666666666666,0.012510289586415613,4,2,2,5,5,0.048823673,0.09736441,0.34404624,0.39402553,0.115740135
277,0,0.925,0.0,0,5,8,8,8,8,0.033319887,0.092270054,0.3245426,0.43260574,0.11726166
277,1,0.85,0.0,0,5,5,8,8,8,0.03276693,0.09210613,0.32596812,0.43199626,0.117162526
277,2,0.85,0.0,0,5,5,8,8,8,0.018294917,0.05626657,0.4708987,0.38544282,0.06909701
277,3,0.75,0.0,0,5,5,8,4,8,0.029735757,0.07745184,0.39930484,0.40331215,0.09019536
277,4,0.625,0.9469333333333333,0.48457985592703373,5,5,8,4,3,0.04061053,0.093017995,0.34733522,0.40854627,0.11049005
278,0,0.85,0.0,0,2,8,8,8,8,0.032945942,0.0925361,0.32413158,0.4327647,0.11762162
278,1,0.775,0.0,0,2,5,8,8,8,0.03407938,0.09443847,0.3243152,0.42768934,0.11947755
278,2,0.675,0.0,0,2,5,4,8,8,0.018663948,0.057211418,0.47048935,0.38306183,0.07057344
278,3,0.525,0.0,0,2,5,4,2,8,0.032674454,0.08002164,0.39866412,0.39340967,0.09523005
278,4,0.45,0.5018666666666666,0.04640651835043225,2,5,4,2,5,0.048230052,0.09799177,0.34584263,0.39180377,0.116131775
279,0,0.9,0.0,0,4,8,8,8,8,0.032256793,0.09257267,0.32457548,0.43265715,0.117937826
279,1,0.75,0.0,0,4,2,8,8,8,0.03228946,0.09313911,0.3257449,0.43037906,0.11844743
279,2,0.65,0.0,0,4,2,4,8,8,0.018476123,0.05764685,0.47117117,0.38160667,0.071099274
279,3,0.55,0.0,0,4,2,4,4,8,0.03259952,0.080474414,0.3997967,0.39105546,0.09607393
279,4,0.475,0.6728,0.2145190250016086,4,2,4,4,5,0.046764966,0.09769655,0.34720057,0.39272216,0.11561578
280,0,0.875,0.0,0,3,8,8,8,8,0.03153818,0.09262274,0.32406804,0.43349332,0.11827776
280,1,0.75,0.0,0,3,3,8,8,8,0.032142255,0.09392031,0.32498348,0.42954215,0.11941181
280,2,0.625,0.0,0,3,3,3,8,8,0.018095516,0.057795748,0.47130126,0.38152015,0.07128734
280,3,0.525,0.0,0,3,3,3,4,8,0.032561682,0.08097051,0.40001968,0.38950905,0.096939065
280,4,0.45,0.7064,0.2706416901620795,3,3,3,4,5,0.04714595,0.09873064,0.34740475,0.39008835,0.11663028
281,0,0.9,0.0,0,4,8,8,8,8,0.030837817,0.09203351,0.3239848,0.4346665,0.1184773
281,1,0.9,0.0,0,4,8,8,8,8,0.030909535,0.092640296,0.32533234,0.432176,0.1189418
281,2,0.8,0.0,0,4,8,4,8,8,0.016590713,0.055919368,0.47631687,0.38228592,0.068887144
281,3,0.8,0.0,0,4,8,4,8,8,0.028878452,0.078641124,0.40295026,0.39714214,0.09238807
281,4,0.8,0.9242666666666668,0.3205817045946773,4,8,4,8,8,0.037537612,0.09356078,0.3501992,0.40830415,0.11039825
282,0,0.9,0.0,0,4,8,8,8,8,0.03022012,0.09155592,0.32354653,0.43607435,0.11860315
282,1,0.9,0.0,0,4,8,8,8,8,0.030310756,0.092178725,0.3249985,0.4334677,0.11904427
282,2,0.8,0.0,0,4,8,4,8,8,0.01629743,0.05584141,0.47629866,0.38256043,0.06900198
282,3,0.675,0.0,0,4,8,4,3,8,0.028472066,0.07857573,0.4032956,0.3971358,0.09252078
282,4,0.6,0.8535999999999999,0.39214845705134765,4,8,4,3,5,0.04084361,0.095788844,0.34900573,0.40069178,0.11367004
283,0,0.925,0.0,0,5,8,8,8,8,0.029678985,0.09122554,0.32291853,0.43741953,0.11875738
283,1,0.8,0.0,0,5,3,8,8,8,0.029249547,0.09115198,0.32489973,0.43615356,0.118545145
283,2,0.725,0.0,0,5,3,5,8,8,0.016752606,0.056933105,0.4728439,0.38259834,0.070872046
283,3,0.725,0.0,0,5,3,5,8,8,0.029508831,0.07970859,0.4025183,0.39363497,0.094629295
283,4,0.625,0.9010666666666667,0.43147888072308543,5,3,5,8,4,0.03884368,0.09497844,0.34945658,0.40411747,0.1126039
284,0,0.875,0.0,0,3,8,8,8,8,0.029218111,0.09104957,0.32225215,0.43844098,0.119039156
284,1,0.8,0.0,0,3,5,8,8,8,0.02989419,0.09246884,0.32350376,0.43404153,0.120091654
284,2,0.725,0.0,0,3,5,5,8,8,0.01653406,0.057014965,0.4723584,0.38295627,0.071136355
284,3,0.625,0.0,0,3,5,5,4,8,0.029208006,0.07981829,0.40249258,0.3935564,0.09492478
284,4,0.55,0.9002666666666667,0.489606766114962,3,5,5,4,5,0.0418391,0.0971644,0.34861404,0.39704835,0.1153341
285,0,1.0,0.0,0,8,8,8,8,8,0.028786397,0.0909297,0.32108682,0.44005942,0.11913764
285,1,0.9,0.0,0,8,4,8,8,8,0.026949609,0.08881025,0.32388255,0.44345582,0.11690181
285,2,0.9,0.0,0,8,4,8,8,8,0.015624555,0.05600247,0.47421965,0.38466683,0.06948653
285,3,0.8,0.0,0,8,4,8,4,8,0.025885863,0.077296585,0.40381008,0.40273347,0.09027402
285,4,0.725,0.9549333333333332,0.40742958625522485,8,4,8,4,5,0.036152184,0.0940499,0.3494876,0.40909973,0.1112106
286,0,1.0,0.0,0,8,8,8,8,8,0.028401213,0.09079965,0.3201179,0.441362,0.119319215
286,1,0.925,0.0,0,8,5,8,8,8,0.026588306,0.0886846,0.3229334,0.44471207,0.11708167
286,2,0.85,0.0,0,8,5,5,8,8,0.015276823,0.05576616,0.47391653,0.38572177,0.06931868
286,3,0.775,0.0,0,8,5,5,5,8,0.026424613,0.0781533,0.40255845,0.40101793,0.0918457
286,4,0.7,0.9810666666666666,0.4540358087648261,8,5,5,5,5,0.03653175,0.0945954,0.348963,0.40790948,0.11200038
287,0,0.9,0.0,0,4,8,8,8,8,0.028033333,0.0906063,0.3183934,0.4435412,0.119425744
287,1,0.9,0.0,0,4,8,8,8,8,0.028213657,0.0912991,0.320274,0.44042987,0.1197834
287,2,0.825,0.0,0,4,8,5,8,8,0.015278407,0.056094255,0.4703194,0.38844863,0.06985933
287,3,0.825,0.0,0,4,8,5,8,8,0.026598953,0.07848355,0.40077817,0.4015108,0.09262856
287,4,0.75,0.9434666666666668,0.3762511068846164,4,8,5,8,5,0.034942668,0.09373876,0.34790877,0.41252843,0.11088136
288,0,0.875,0.0,0,3,8,8,8,8,0.027710464,0.0904441,0.31651485,0.44568962,0.119640954
288,1,0.75,0.0,0,3,3,8,8,8,0.028439533,0.091930985,0.31816465,0.44083145,0.120633334
288,2,0.65,0.0,0,3,3,4,8,8,0.016180495,0.05784859,0.46286777,0.39042497,0.0726782
288,3,0.55,0.0,0,3,3,4,4,8,0.029478274,0.08080968,0.3973082,0.3948825,0.09752142
288,4,0.45,0.7618666666666667,0.35455841460947346,3,3,4,4,4,0.043295786,0.09908036,0.34513885,0.3951263,0.11735868
289,0,0.9,0.0,0,4,8,8,8,8,0.02741477,0.09021358,0.31522858,0.44732034,0.11982274
289,1,0.825,0.0,0,4,5,8,8,8,0.027623108,0.09093586,0.3172571,0.4440388,0.12014508
289,2,0.75,0.0,0,4,5,5,8,8,0.015502449,0.056985307,0.46302646,0.392953,0.07153277
289,3,0.675,0.0,0,4,5,5,5,8,0.027479613,0.07949242,0.39745674,0.4005363,0.095034964
289,4,0.525,0.8962666666666667,0.5043611879894501,4,5,5,5,2,0.03873719,0.096498445,0.34452096,0.40547222,0.11477116
290,0,0.9,0.0,0,4,8,8,8,8,0.027216054,0.08995704,0.31354165,0.44946253,0.11982274
290,1,0.825,0.0,0,4,5,8,8,8,0.027435463,0.09070341,0.31563666,0.44608283,0.120141625
290,2,0.75,0.0,0,4,5,5,8,8,0.015448489,0.057048317,0.45963213,0.39623114,0.0716399
290,3,0.65,0.0,0,4,5,5,4,8,0.027412694,0.0794815,0.39528018,0.40269887,0.09512669
290,4,0.525,0.9082666666666668,0.5210302478065862,4,5,5,4,3,0.03951821,0.09702054,0.34282342,0.40518898,0.1154489
291,0,0.925,0.0,0,5,8,8,8,8,0.027034951,0.08987088,0.31202286,0.45134443,0.11972687
291,1,0.85,0.0,0,5,5,8,8,8,0.026741067,0.08988444,0.31444535,0.44951212,0.119417004
291,2,0.75,0.0,0,5,5,4,8,8,0.015229208,0.05702005,0.4566576,0.39987573,0.07121747
291,3,0.675,0.0,0,5,5,4,5,8,0.027360503,0.07973062,0.39319417,0.40457138,0.09514337
291,4,0.6,0.9255999999999999,0.48080785010152854,5,5,4,5,5,0.038671963,0.09686283,0.34123823,0.4083635,0.11486347
292,0,0.925,0.0,0,5,8,8,8,8,0.026828842,0.08964428,0.30999643,0.45411995,0.11941053
292,1,0.825,0.0,0,5,4,8,8,8,0.026549006,0.08968746,0.31239942,0.45225623,0.11910791
292,2,0.725,0.0,0,5,4,4,8,8,0.015335642,0.057409856,0.45245272,0.40325674,0.07154499
292,3,0.625,0.0,0,5,4,4,4,8,0.027722027,0.080192566,0.39052325,0.40595403,0.09560809
292,4,0.525,0.9138666666666667,0.5287725526067371,5,4,4,4,4,0.04026658,0.098069966,0.33909747,0.40666732,0.11589862
293,0,1.0,0.0,0,8,8,8,8,8,0.02662077,0.08927351,0.30962482,0.45548797,0.11899297
293,1,0.9,0.0,0,8,4,8,8,8,0.024935598,0.08718753,0.31233096,0.45886442,0.11668141
293,2,0.825,0.0,0,8,4,5,8,8,0.014719538,0.056383003,0.4540579,0.40488532,0.06995428
293,3,0.725,0.0,0,8,4,5,4,8,0.025853695,0.078608595,0.39077333,0.41218278,0.09258158
293,4,0.725,0.9234666666666668,0.3776658175620929,8,4,5,4,8,0.03689781,0.09598378,0.3393413,0.41466293,0.11311407
294,0,0.9,0.0,0,4,8,8,8,8,0.026440853,0.08896104,0.3093593,0.45652878,0.11871001
294,1,0.9,0.0,0,4,8,8,8,8,0.026697202,0.08982154,0.3115373,0.4528699,0.119073994
294,2,0.825,0.0,0,4,8,5,8,8,0.014631753,0.056237683,0.45371103,0.40562704,0.06979242
294,3,0.725,0.0,0,4,8,5,4,8,0.02574951,0.07847615,0.39082932,0.41250896,0.09243614
294,4,0.625,0.9045333333333334,0.4355436958220834,4,8,5,4,4,0.036811586,0.095940486,0.33926967,0.41498277,0.11299558
295,0,0.925,0.0,0,5,8,8,8,8,0.026283354,0.08865959,0.3095091,0.4569728,0.1185752
295,1,0.85,0.0,0,5,5,8,8,8,0.026029538,0.08875948,0.31195125,0.45497105,0.1182887
295,2,0.775,0.0,0,5,5,5,8,8,0.014878776,0.05662522,0.45255616,0.40546575,0.07047411
295,3,0.675,0.0,0,5,5,5,4,8,0.026485408,0.07899123,0.391497,0.40930206,0.09372437
295,4,0.6,0.9248,0.4798402426194838,5,5,5,4,5,0.038306024,0.09685611,0.33961028,0.4111111,0.11411653
296,0,0.925,0.0,0,5,8,8,8,8,0.026106315,0.08825914,0.30913717,0.45824063,0.11825676
296,1,0.825,0.0,0,5,4,8,8,8,0.025859658,0.08837359,0.3116021,0.45618793,0.11797678
296,2,0.725,0.0,0,5,4,4,8,8,0.014944371,0.056676004,0.45155248,0.40619975,0.07062739
296,3,0.65,0.0,0,5,4,4,5,8,0.027221208,0.079443485,0.39150408,0.4070754,0.09475578
296,4,0.55,0.9082666666666668,0.5002657569678425,5,4,4,5,4,0.03900014,0.09716541,0.33969596,0.40968323,0.11445527
297,0,0.925,0.0,0,5,8,8,8,8,0.025928298,0.08778771,0.30942705,0.4590437,0.117813244
297,1,0.775,0.0,0,5,2,8,8,8,0.025682848,0.08789262,0.31193322,0.4569503,0.117540985
297,2,0.7,0.0,0,5,2,5,8,8,0.0151641285,0.056847915,0.45116305,0.40566427,0.071160585
297,3,0.6,0.0,0,5,2,5,4,8,0.027484907,0.07936698,0.3922756,0.40586215,0.09501037
297,4,0.5,0.6898666666666667,0.2284109146794284,5,2,5,4,4,0.04053555,0.09783681,0.34043416,0.40600538,0.11518807
298,0,1.0,0.0,0,8,8,8,8,8,0.025692897,0.08736844,0.31007692,0.45938414,0.11747764
298,1,0.875,0.0,0,8,3,8,8,8,0.024044212,0.0852411,0.31291345,0.46262795,0.115173265
298,2,0.775,0.0,0,8,3,4,8,8,0.014358855,0.055397943,0.45417744,0.40703422,0.06903156
298,3,0.675,0.0,0,8,3,4,4,8,0.026017059,0.07794992,0.39365873,0.40962347,0.09275078
298,4,0.575,0.8618666666666667,0.4200497480752612,8,3,4,4,4,0.037840687,0.09598612,0.3413441,0.41168836,0.11314069
299,0,0.9,0.0,0,4,8,8,8,8,0.025488487,0.08703573,0.31109846,0.45918605,0.1171913
299,1,0.825,0.0,0,4,5,8,8,8,0.025756145,0.087874904,0.3133304,0.4554741,0.11756436
299,2,0.725,0.0,0,4,5,4,8,8,0.0145727135,0.055628095,0.4548832,0.40531224,0.06960376
299,3,0.625,0.0,0,4,5,4,4,8,0.026708527,0.0783298,0.39509594,0.40609938,0.093766384
299,4,0.525,0.8984,0.5073319509876134,4,5,4,4,4,0.03931604,0.0967029,0.34264326,0.40726563,0.11407211
300,0,0.925,0.0,0,5,8,8,8,8,0.025287883,0.086625025,0.3129238,0.45831886,0.11684452
300,1,0.85,0.0,0,5,5,8,8,8,0.02503781,0.08667114,0.315506,0.45622203,0.11656306
300,2,0.725,0.0,0,5,5,3,8,8,0.014264273,0.054842263,0.45912778,0.40302476,0.06874092
300,3,0.65,0.0,0,5,5,3,5,8,0.026514366,0.07782328,0.39826626,0.40400282,0.093393184
300,4,0.55,0.7933333333333333,0.3449385681869386,5,5,3,5,4,0.038285017,0.09574443,0.3452264,0.40766776,0.113076374
301,0,0.925,0.0,0,5,8,8,8,8,0.025117561,0.086268686,0.3149137,0.45711476,0.11658532
301,1,0.8,0.0,0,5,3,8,8,8,0.024868272,0.08629673,0.3175123,0.45502242,0.11630024
301,2,0.675,0.0,0,5,3,3,8,8,0.014466075,0.05490356,0.46180457,0.39953193,0.06929388
301,3,0.575,0.0,0,5,3,3,4,8,0.027192898,0.07800896,0.40075344,0.3996583,0.094386384
301,4,0.425,0.6245333333333334,0.16653824684792057,5,3,3,4,2,0.0406514,0.096938655,0.34769788,0.40034154,0.1143705
302,0,0.9,0.0,0,4,8,8,8,8,0.024887323,0.085350975,0.3174718,0.45599684,0.11629302
302,1,0.825,0.0,0,4,5,8,8,8,0.025146225,0.08611928,0.31969324,0.45238823,0.116653025
302,2,0.75,0.0,0,4,5,5,8,8,0.01410676,0.053659968,0.46639523,0.39745304,0.068385
302,3,0.65,0.0,0,4,5,5,4,8,0.025655882,0.076046735,0.40478534,0.40148798,0.09202405
302,4,0.525,0.9082666666666668,0.5210302478065862,4,5,5,4,3,0.03781251,0.09443702,0.35038966,0.4050407,0.11232003
303,0,1.0,0.0,0,8,8,8,8,8,0.024684716,0.08469071,0.31972942,0.45490015,0.11599492
303,1,0.9,0.0,0,8,4,8,8,8,0.023034774,0.08239725,0.32292148,0.45800486,0.11364164
303,2,0.8,0.0,0,8,4,4,8,8,0.01345419,0.05211653,0.47174627,0.39601615,0.06666691
303,3,0.7,0.0,0,8,4,4,4,8,0.024594849,0.07471689,0.4078905,0.4024979,0.09029994
303,4,0.625,0.8984,0.42834724050878015,8,4,4,4,5,0.035985723,0.09291702,0.3527339,0.4076596,0.11070377
304,0,0.925,0.0,0,5,8,8,8,8,0.024493169,0.08405526,0.3219331,0.4538518,0.11566669
304,1,0.925,0.0,0,5,8,8,8,8,0.024238188,0.084018506,0.3244969,0.45188704,0.11535938
304,2,0.85,0.0,0,5,8,5,8,8,0.013143174,0.051171903,0.47589037,0.39396563,0.06582891
304,3,0.725,0.0,0,5,8,5,3,8,0.023588462,0.073402695,0.4108467,0.40367958,0.0884826
304,4,0.65,0.9114666666666666,0.42392413058564354,5,8,5,3,5,0.03500532,0.09186639,0.3547956,0.40862373,0.10970897
305,0,0.9,0.0,0,4,8,8,8,8,0.024331352,0.08358124,0.32364944,0.4530096,0.11542838
305,1,0.825,0.0,0,4,5,8,8,8,0.024586318,0.08433291,0.3257468,0.44956154,0.11577245
305,2,0.725,0.0,0,4,5,4,8,8,0.013659159,0.051914316,0.4753653,0.3919003,0.06716092
305,3,0.625,0.0,0,4,5,4,4,8,0.025457947,0.07490096,0.4120005,0.39610392,0.091536686
305,4,0.55,0.9128,0.506285381615327,4,5,4,4,5,0.037955336,0.09380113,0.3559643,0.4004863,0.11179301
306,0,0.925,0.0,0,5,8,8,8,8,0.024158906,0.08304208,0.3254032,0.45232144,0.11507432
306,1,0.8,0.0,0,5,3,8,8,8,0.023910163,0.08301938,0.32788876,0.45043507,0.11474663
306,2,0.7,0.0,0,5,3,4,8,8,0.013682722,0.051649336,0.4775965,0.38988474,0.06718669
306,3,0.6,0.0,0,5,3,4,4,8,0.02567333,0.07476975,0.4138687,0.39392588,0.09176226
306,4,0.5,0.8378666666666668,0.439310851569307,5,3,4,4,4,0.038565185,0.0940011,0.35740373,0.3981696,0.11186035
307,0,0.925,0.0,0,5,8,8,8,8,0.024009766,0.0826067,0.32748845,0.45112416,0.114770904
